time,layer_name,a,h,stress_theta,stress_z,rho,pressure,flow_rate,wss
0,artery,0.001,0.00012988938837933385,114652.20857244727,45891.678467305275,1050.0,14892.105247814994,1e-06,5.092958178940651
1.0,artery,0.00104237059557666,0.00012518517974847025,186000.4801643723,46391.54954824531,1060.237346555201,22338.15787172249,1e-06,4.496800852394848
2.0,artery,0.0010424346041447757,0.00012633279412310635,184321.19679136277,45824.52153522188,1080.2084233587254,22338.15787172249,1e-06,4.495972552636661
3.0,artery,0.0010419031331700714,0.00012864006127043465,180924.99897397836,44739.090202469524,1099.8638977931867,22338.15787172249,1e-06,4.502856200195762
4.0,artery,0.0010413803077960416,0.00013090844788397866,177701.48291451845,43705.41789587153,1118.8905700148666,22338.15787172249,1e-06,4.5096415875935625
5.0,artery,0.001040887488255119,0.00013310051001914173,174694.79551675715,42735.9654666305,1137.2854431258138,22338.15787172249,1e-06,4.51605003786214
6.0,artery,0.0010404191931159218,0.00013521670541158888,171875.93437285896,41826.35042758765,1155.0557964363888,22338.15787172249,1e-06,4.522150837427346
7.0,artery,0.0010399856591440653,0.00013725684146014677,169251.65206717182,40972.34789099801,1172.2123532874073,22338.15787172249,1e-06,4.527808579081383
8.0,artery,0.0010395808508847904,0.00013922295987441098,166794.8824539941,40169.831462626375,1188.7685796732917,22338.15787172249,1e-06,4.533099965859164
9.0,artery,0.0010392112455785854,0.00014111593940042562,164506.64689686487,39415.11238465003,1204.7395586889934,22338.15787172249,1e-06,4.537938405890846
10.0,artery,0.0010388647454492017,0.00014293903825003814,162350.8691426501,38704.570640190126,1220.1395325012,22338.15787172249,1e-06,4.542480635558626
11.0,artery,0.0010385493565688213,0.00014469301789685974,160334.40148316536,38035.20003992958,1234.982603197155,22338.15787172249,1e-06,4.546620303027491
12.0,artery,0.001038262806216696,0.00014637984100662288,158443.87430318753,37404.15890943972,1249.2856399074935,22338.15787172249,1e-06,4.550385809922135
13.0,artery,0.0010380014883820902,0.00014800194616761627,156664.4666202496,36808.72531195064,1263.0643858996377,22338.15787172249,1e-06,4.553823366692035
14.0,artery,0.0010377705302613456,0.0001495605534116301,154999.36448094682,36246.56576543843,1276.3359177519899,22338.15787172249,1e-06,4.556864433694633
15.0,artery,0.0010375650475189636,0.00015105826945039253,153432.85788232012,35715.36559840808,1289.1179813135764,22338.15787172249,1e-06,4.559572338478489
16.0,artery,0.0010373845272937604,0.0001524972269394907,151958.5672050264,35213.021806764824,1301.4271197631515,22338.15787172249,1e-06,4.561953051442802
17.0,artery,0.0010372267173309965,0.00015387964231621708,150567.47707790593,34737.61699813675,1313.2794301432643,22338.15787172249,1e-06,4.56403561787099
18.0,artery,0.0010370963939868507,0.0001552067676263981,149264.19568947953,34287.4865666559,1324.6924039311489,22338.15787172249,1e-06,4.565756408150728
19.0,artery,0.0010369871159693496,0.00015648145279996179,148032.82790866948,33860.8901511799,1335.6832781283815,22338.15787172249,1e-06,4.567199982658889
20.0,artery,0.00103690019580619,0.0001577055115273966,146872.41712489468,33456.31575978571,1346.2679498390776,22338.15787172249,1e-06,4.568348642041852
21.0,artery,0.0010368358765124738,0.00015888073875904105,145780.30907999867,33072.38843641085,1356.4631550249073,22338.15787172249,1e-06,4.569198876469983
22.0,artery,0.0010367865901477087,0.00016001005792480252,144740.20018880116,32707.685724073628,1366.2833024188635,22338.15787172249,1e-06,4.569850533938125
23.0,artery,0.0010367592218843238,0.0001610942093814818,143762.11408718373,32361.14731161057,1375.742931825975,22338.15787172249,1e-06,4.570212446825861
24.0,artery,0.0010367500829346296,0.00016213534965997994,142837.26155827273,32031.633335763698,1384.8578219552696,22338.15787172249,1e-06,4.570333307129153
25.0,artery,0.0010367581629152427,0.0001631354120246565,141961.9367701681,31718.06181682805,1393.642328043922,22338.15787172249,1e-06,4.570226451206415
26.0,artery,0.0010367825144271979,0.00016409616116116142,141132.78104494812,31419.459187069056,1402.110275476606,22338.15787172249,1e-06,4.569904428095807
27.0,artery,0.0010368281139074534,0.0001650184868790987,140356.8051078538,31135.005085729128,1410.277094886705,22338.15787172249,1e-06,4.569301504334371
28.0,artery,0.0010368821977648692,0.00016590588364207988,139610.58131841008,30863.621711790427,1418.1554396855074,22338.15787172249,1e-06,4.568586536245256
29.0,artery,0.0010369515396214965,0.00016675886107961482,138904.66519467317,30604.642239170258,1425.7561243044197,22338.15787172249,1e-06,4.5676700813966615
30.0,artery,0.0010370350914414362,0.00016757879431571752,138236.15054313533,30357.386226742143,1433.0920017473381,22338.15787172249,1e-06,4.566566146521863
31.0,artery,0.0010371313335910512,0.00016836734548172835,137601.46348087146,30121.13205619758,1440.175099733151,22338.15787172249,1e-06,4.565294980530744
32.0,artery,0.0010372395316406535,0.00016912597516242342,136998.49481662238,29895.22665101562,1447.0167127945874,22338.15787172249,1e-06,4.563866464339793
33.0,artery,0.0010373589916499073,0.00016985605543344806,136425.3049202517,29679.0682603682,1453.6276792064014,22338.15787172249,1e-06,4.562289951041502
34.0,artery,0.0010374890448529752,0.00017055890244537392,135880.08474863044,29472.094316169037,1460.018396147948,22338.15787172249,1e-06,4.5605744648394255
35.0,artery,0.0010376290921895316,0.00017123577191914153,135361.21931917808,29273.779063337555,1466.1988451358984,22338.15787172249,1e-06,4.5587281111325595
36.0,artery,0.0010377784938624512,0.00017188787765203602,134867.0961854266,29083.628899192583,1472.178593633273,22338.15787172249,1e-06,4.5567595304641655
37.0,artery,0.0010379366475729698,0.00017251638082152717,134396.22857931224,28901.18143416692,1477.9667877951188,22338.15787172249,1e-06,4.554676863980415
38.0,artery,0.0010381029830540888,0.00017312239007550133,133947.23909378445,28726.00381441177,1483.5721713187518,22338.15787172249,1e-06,4.552487823985624
39.0,artery,0.001038276953592828,0.0001737069649086061,133518.83942366973,28557.69037171058,1489.0031001742088,22338.15787172249,1e-06,4.550199804226244
40.0,artery,0.0010384580353730913,0.00017427111747829322,133109.82381000608,28395.860689567777,1494.2675547782883,22338.15787172249,1e-06,4.5478198873211495
41.0,artery,0.0010386457269321529,0.00017481581412030582,132719.06326905754,28240.157902011793,1499.373152333088,22338.15787172249,1e-06,4.545354850950908
42.0,artery,0.001038839548579729,0.00017534197688172569,132345.50027789065,28090.24712197797,1504.3271593049044,22338.15787172249,1e-06,4.542811174768323
43.0,artery,0.001039039041784583,0.00017585048506842804,131988.14386933058,27945.813985966757,1509.1365039569946,22338.15787172249,1e-06,4.540195047938381
44.0,artery,0.0010392437685368227,0.00017634217679654947,131646.06510065708,27806.563305158466,1513.8077888602186,22338.15787172249,1e-06,4.537512377175375
45.0,artery,0.001039453310693096,0.00017681785053885607,131318.39286407272,27672.217814165342,1518.3473033167618,22338.15787172249,1e-06,4.53476879515953
46.0,artery,0.001039667269310946,0.00017727826665825432,131004.31001005857,27542.51700943619,1522.7610356421537,22338.15787172249,1e-06,4.531969669229863
47.0,artery,0.0010398852639777205,0.0001777241489219024,130703.04975747886,27417.216070071532,1527.0546852596522,22338.15787172249,1e-06,4.5291201102633165
48.0,artery,0.0010401069321386417,0.00017815618599045444,130413.8923667088,27296.084854473014,1531.2336745688926,22338.15787172249,1e-06,4.52622498166237
49.0,artery,0.0010403319284279678,0.00017857503287792035,130136.16205427492,27178.90696684723,1535.3031605575811,22338.15787172249,1e-06,4.523288908383958
50.0,artery,0.0010405599240065513,0.00017898131237845862,129869.22412943421,27065.47888811987,1539.2680461310777,22338.15787172249,1e-06,4.520316285952363
51.0,artery,0.0010407906059085687,0.00017937561645715503,129612.48233489305,26955.609166297596,1543.132991139999,22338.15787172249,1e-06,4.517311289407258
52.0,artery,0.0010410236763997128,0.0001797585076024803,129365.37637545196,26849.117661748787,1546.9024230905868,22338.15787172249,1e-06,4.5142778821457785
53.0,artery,0.0010412588523487291,0.00018013052013867773,129127.37961979999,26745.834843265453,1550.5805475266357,22338.15787172249,1e-06,4.511219824624242
54.0,artery,0.00104149586461381,0.00018049216149682097,128897.99696196859,26645.601131120995,1554.171358075224,22338.15787172249,1e-06,4.508140682891082
55.0,artery,0.0010417344280577194,0.00018084391779067476,128676.71778009819,26548.265841155193,1557.6786352738573,22338.15787172249,1e-06,4.505044218189656
56.0,artery,0.0010419743654506545,0.0001811862354224692,128463.20542217071,26453.688789729167,1561.1059808945738,22338.15787172249,1e-06,4.501932779811921
57.0,artery,0.0010422154092289766,0.00018151955414003463,128256.99079725181,26361.736082212126,1564.45682240239,22338.15787172249,1e-06,4.498809878576552
58.0,artery,0.0010424573398139353,0.00018184428712298794,128057.68537490648,26272.281835514783,1567.73439876335,22338.15787172249,1e-06,4.495678391778687
59.0,artery,0.0010426999495407579,0.0001821608248282676,127864.924628442,26185.207811591077,1570.9417819036316,22338.15787172249,1e-06,4.492541032225779
60.0,artery,0.0010429430414160606,0.00018246953752889451,127678.36545633138,26100.402599736663,1574.0818850576761,22338.15787172249,1e-06,4.489400364946959
61.0,artery,0.0010431864286102076,0.0001827707763285403,127497.68484051543,26017.76119626411,1577.1574704444065,22338.15787172249,1e-06,4.486258814354779
62.0,artery,0.0010434299339876052,0.00018306487409559986,127322.5786213708,25937.184620116284,1580.1711566154474,22338.15787172249,1e-06,4.483118670901388
63.0,artery,0.0010436733896558412,0.00018335214635677795,127152.76035308171,25858.579552930612,1583.1254254920643,22338.15787172249,1e-06,4.47998209747476
64.0,artery,0.00104391625651668,0.00018363294900003728,126987.38949793507,25781.85223302355,1586.0224877591868,22338.15787172249,1e-06,4.476856024661685
65.0,artery,0.0010441586568782147,0.00018390750953589695,126826.6299807538,25706.927639549158,1588.8643991448157,22338.15787172249,1e-06,4.473738855814309
66.0,artery,0.0010444006051047784,0.00018417605443553752,126670.48013917843,25633.734517722423,1591.6532557142386,22338.15787172249,1e-06,4.470630386395465
67.0,artery,0.0010446419648335956,0.00018443883661914574,126518.71143276518,25562.199345389636,1594.3910985269404,22338.15787172249,1e-06,4.4675323464307874
68.0,artery,0.0010448826039033206,0.0001846961020853064,126371.10367998606,25492.25121019221,1597.0798605973673,22338.15787172249,1e-06,4.46444640571414
69.0,artery,0.0010451223972799337,0.000184948083806903,126227.44937172599,25423.82320590596,1599.7213709276257,22338.15787172249,1e-06,4.4613741366470085
70.0,artery,0.001045361226797605,0.00018519500222696176,126087.55305112911,25356.852236699655,1602.317359826964,22338.15787172249,1e-06,4.458317018039281
71.0,artery,0.0010456050185943507,0.00018543615640707032,125960.17747776976,25291.370873872256,1604.8717165744529,22338.15787172249,1e-06,4.455199260292359
72.0,artery,0.0010458415323244602,0.00018567381172603981,125827.06561492813,25227.07817031002,1607.385832470365,22338.15787172249,1e-06,4.452177356438765
73.0,artery,0.0010460766501565872,0.00018590723758314673,125697.01472303492,25164.01696330312,1609.8589279768153,22338.15787172249,1e-06,4.449175995988468
74.0,artery,0.0010463104028336412,0.00018613635162624081,125570.0616192282,25102.198848849708,1612.2923376817214,22338.15787172249,1e-06,4.446194735925041
75.0,artery,0.00104654270451984,0.00018636131505057218,125446.06527103561,25041.577967923196,1614.6873791139674,22338.15787172249,1e-06,4.443234619870653
76.0,artery,0.0010467734712188133,0.00018658228670248862,125324.88808000766,24982.109513280433,1617.0452993762449,22338.15787172249,1e-06,4.440296664562623
77.0,artery,0.0010470026237071888,0.00018679941694412283,125206.4002590477,24923.751145473114,1619.3672774237348,22338.15787172249,1e-06,4.43738182272785
78.0,artery,0.0010472300873780305,0.00018701284793576093,125090.47949693176,24866.462887798414,1621.6544276526774,22338.15787172249,1e-06,4.434490985407795
79.0,artery,0.0010474557920125984,0.00018722271406807422,124977.01052358712,24810.206989051505,1623.9078033473727,22338.15787172249,1e-06,4.4316249851789635
80.0,artery,0.0010476796715609919,0.00018742914237690646,124865.88469804244,24754.947793443105,1626.1283999545276,22338.15787172249,1e-06,4.428784599241496
81.0,artery,0.0010479016639334282,0.00018763225293709062,124756.99962079825,24700.651618244094,1628.3171581917836,22338.15787172249,1e-06,4.4259705523543715
82.0,artery,0.0010481217108017707,0.00018783215923614171,124650.25876921852,24647.28663871104,1630.4749669979888,22338.15787172249,1e-06,4.423183519622875
83.0,artery,0.001048339757410887,0.0001880289685287532,124545.57115456289,24594.822779849783,1632.6026663326159,22338.15787172249,1e-06,4.420424129144518
84.0,artery,0.001048555752399374,0.00018822278217300867,124442.85099929874,24543.231614599335,1634.7010498314166,22338.15787172249,1e-06,4.4176929645200325
85.0,artery,0.0010487696476292867,0.00018841369594917084,124342.01743353039,24492.48626804712,1636.7708673251523,22338.15787172249,1e-06,4.414990567234882
86.0,artery,0.0010489813980244158,0.00018860180036189258,124242.9942093317,24442.56132730918,1638.8128272280105,22338.15787172249,1e-06,4.412317438917802
87.0,artery,0.0010491909614167643,0.00018878718092665326,124145.70943195275,24393.432756732644,1640.8275988020187,22338.15787172249,1e-06,4.409674043481548
88.0,artery,0.001049398298400819,0.00018896991844119532,124050.09530685253,24345.077818098882,1642.8158143035266,22338.15787172249,1e-06,4.4070608091517425
89.0,artery,0.001049603372195252,0.00018915008924270385,123956.08790161302,24297.474995526012,1644.7780710175898,22338.15787172249,1e-06,4.404478130389107
90.0,artery,0.0010498061485117048,0.00018932776545143996,123863.62692184861,24250.60392478759,1646.714933185804,22338.15787172249,1e-06,4.401926369710184
91.0,artery,0.001050006595430326,0.00018950301520150498,123772.65550028656,24204.445326782843,1648.626933832938,22338.15787172249,1e-06,4.3994058594113845
92.0,artery,0.0010502046832817063,0.00018967590285939094,123683.11999818575,24158.98094490872,1650.5145764974504,22338.15787172249,1e-06,4.396916903201473
93.0,artery,0.0010504003845349008,0.00018984648923093864,123594.96981840985,24114.19348610023,1652.378336870758,22338.15787172249,1e-06,4.394459777747043
94.0,artery,0.0010505936736912589,0.00019001483175729174,123508.15722942512,24070.066565320114,1654.2186643498933,22338.15787172249,1e-06,4.392034734135095
95.0,artery,0.001050784527183778,0.0001901809847004122,123422.6371995877,24026.58465329201,1656.0359835079685,22338.15787172249,1e-06,4.3896419992568445
96.0,artery,0.0010509729232816701,0.00019034499931869987,123338.36724111471,23983.73302728377,1657.8306954866994,22338.15787172249,1e-06,4.387281777117269
97.0,artery,0.0010511588419998856,0.00019050692403323142,123255.30726314122,23941.497724758447,1659.6031793149623,22338.15787172249,1e-06,4.384954250074043
98.0,artery,0.0010513422650133644,0.00019066680458510078,123173.41943334855,23899.865499723994,1661.353793157265,22338.15787172249,1e-06,4.382659580009334
99.0,artery,0.0010515231755757462,0.00019082468418433378,123092.668047642,23858.823781620013,1663.082875495707,22338.15787172249,1e-06,4.3803979094382495
100.0,artery,0.0010517015584423316,0.0001909806036508111,123013.01940741292,23818.360636592744,1664.7907462489557,22338.15787172249,1e-06,4.3781693625569975
101.0,artery,0.0010518773997970502,0.00019113460154762907,122934.44170391586,23778.464731015287,1666.4777078314792,22338.15787172249,1e-06,4.375974046234274
102.0,artery,0.0010520506871832581,0.00019128671430728838,122856.90490938205,23739.125297121864,1668.144046156213,22338.15787172249,1e-06,4.373812050948485
103.0,artery,0.001052221409438129,0.00019143697635110068,122780.38067441649,23700.332100629737,1669.7900315835782,22338.15787172249,1e-06,4.371683451674142
104.0,artery,0.0010523895566304797,0.0001915854202021628,122704.8422313576,23662.07541023307,1671.415919819723,22338.15787172249,1e-06,4.369588308719795
105.0,artery,0.0010525551200018341,0.0001917320765922487,122630.26430322515,23624.345968857284,1673.0219527666386,22338.15787172249,1e-06,4.36752666852031
106.0,artery,0.001052718091910554,0.00019187697456293982,122556.62301792344,23587.134966570986,1674.608359326702,22338.15787172249,1e-06,4.365498564385926
107.0,artery,0.0010528784657788826,0.00019202014156130258,122483.89582740753,23550.434015057694,1676.1753561640453,22338.15787172249,1e-06,4.363504017210364
108.0,artery,0.0010530362360427355,0.00019216160353040316,122412.06143151205,23514.235123556336,1677.7231484250667,22338.15787172249,1e-06,4.361543036140319
109.0,artery,0.0010531913981041,0.0001923013849949404,122341.09970616295,23478.53067618361,1679.251930420221,22338.15787172249,1e-06,4.359615619208367
110.0,artery,0.001053343948285896,0.00019243950914225416,122270.99163572998,23443.313410557952,1680.7618862691638,22338.15787172249,1e-06,4.357721753931342
111.0,artery,0.001053493883789173,0.00019257599789896055,122201.71924926301,23408.57639764891,1682.2531905111964,22338.15787172249,1e-06,4.355861417876031
112.0,artery,0.0010536412026525134,0.00019271087200344806,122133.26556039677,23374.313022779977,1683.726008682855,22338.15787172249,1e-06,4.354034579194024
113.0,artery,0.0010537859037135211,0.00019284415107445857,122065.6145106997,23340.516967717893,1685.1804978644002,22338.15787172249,1e-06,4.352241197127405
114.0,artery,0.0010539279865722868,0.0001929758536759634,121998.75091627112,23307.182193784967,1686.6168071968525,22338.15787172249,1e-06,4.350481222486911
115.0,artery,0.001054067451556723,0.0001931059973785338,121932.6604174,23274.30292593506,1688.0350783711597,22338.15787172249,1e-06,4.348754598104024
116.0,artery,0.0010542042996896572,0.00019323459881739698,121867.32943109408,23241.873637736782,1689.435446090967,22338.15787172249,1e-06,4.347061259258574
117.0,artery,0.0010543385326576072,0.00019336167374735385,121802.74510633158,23209.88903721177,1690.8180385104058,22338.15787172249,1e-06,4.345401134083015
118.0,artery,0.0010544701527811216,0.00019348723709473038,121738.89528185481,23178.34405347811,1692.1829776482425,22338.15787172249,1e-06,4.343774143944912
119.0,artery,0.001054599162986624,0.0001936113030065219,121675.76844637937,23147.23382415207,1693.5303797796169,22338.15787172249,1e-06,4.342180203808621
120.0,artery,0.0010547255667796621,0.00019373388489688057,121613.35370106171,23116.553683465074,1694.8603558066106,22338.15787172249,1e-06,4.340619222577491
121.0,artery,0.001054849368219491,0.000193854995491093,121551.64072410199,23086.299151053405,1696.1730116087274,22338.15787172249,1e-06,4.339091103417618
122.0,artery,0.0010549705718949207,0.00019397464686717904,121490.61973735763,23056.465921383136,1697.4684483743981,22338.15787172249,1e-06,4.337595744064125
123.0,artery,0.0010550891829013503,0.00019409285049524485,121430.28147484928,23027.04985377231,1698.7467629144803,22338.15787172249,1e-06,4.336133037111075
124.0,artery,0.0010552052068189325,0.00019420961727470686,121370.61715305298,22998.046962977383,1700.0080479587466,22338.15787172249,1e-06,4.334702870285803
125.0,artery,0.0010553186496918016,0.00019432495756950565,121311.61844287059,22969.453410310292,1701.2523924362415,22338.15787172249,1e-06,4.333305126708601
126.0,artery,0.0010554295180083034,0.00019443888124141552,121253.2774431815,22941.26549525644,1702.479881740382,22338.15787172249,1e-06,4.331939685138642
127.0,artery,0.0010555378186821837,0.0001945513976815531,121195.58665589584,22913.479647564513,1703.690597979593,22338.15787172249,1e-06,4.330606420206726
128.0,artery,0.0010556435590346666,0.00019466251584018235,121138.53896240205,22886.09241978137,1704.8846202142622,22338.15787172249,1e-06,4.32930520263583
129.0,artery,0.0010557467467773886,0.00019477224425490722,121082.12760134823,22859.10048020636,1706.0620246807364,22338.15787172249,1e-06,4.328035899449938
130.0,artery,0.0010558473899961321,0.00019488059107733904,121026.34614767061,22832.50060624109,1707.2228850030247,22338.15787172249,1e-06,4.326798374171938
131.0,artery,0.0010559454971353188,0.00019498756409831923,120971.18849279867,22806.289678112516,1708.3672723929026,22338.15787172249,1e-06,4.325592487011124
132.0,artery,0.0010560410769832169,0.00019509317077177855,120916.64882597087,22780.464672947266,1709.4952558389755,22338.15787172249,1e-06,4.324418095040977
133.0,artery,0.001056134138657831,0.00019519741823730065,120862.72161659657,22755.02265917822,1710.606902285324,22338.15787172249,1e-06,4.3232750523676415
134.0,artery,0.0010562250115619131,0.00019530026341043483,120809.84064859984,22729.965778348607,1711.7023980397762,22338.15787172249,1e-06,4.322159282275587
135.0,artery,0.0010563137011598423,0.00019540172623689196,120757.98928377297,22705.288320520143,1712.7820398713488,22338.15787172249,1e-06,4.321070689792789
136.0,artery,0.0010563998349627176,0.00019550189727584805,120706.63277970141,22680.976101769997,1713.8459728194111,22338.15787172249,1e-06,4.32001381750004
137.0,artery,0.0010564834218546684,0.00019560079158980318,120655.76539958858,22657.024533982745,1714.8941995981395,22338.15787172249,1e-06,4.318988525615022
138.0,artery,0.0010565644784770157,0.00019569840802519797,120605.39209097662,22633.432560270572,1715.9267234965641,22338.15787172249,1e-06,4.317994580316886
139.0,artery,0.0010566430214750883,0.00019579474546435437,120555.51757716469,22610.199132823625,1716.9435518606113,22338.15787172249,1e-06,4.31703174890466
140.0,artery,0.0010567129325137004,0.00019589076261844747,120497.76975161118,22587.227368648055,1717.9423697129832,22338.15787172249,1e-06,4.3161749744757945
141.0,artery,0.0010567865493971537,0.00019598428800886726,120449.07183127066,22564.763344423915,1718.923355264671,22338.15787172249,1e-06,4.315273029187751
142.0,artery,0.0010568578181562734,0.0001960762879444233,120401.0477560919,22542.70705874613,1719.8888438650301,22338.15787172249,1e-06,4.314400092232204
143.0,artery,0.0010569266291159593,0.00019616702622376371,120353.5244285244,22521.000439665244,1720.8389069894233,22338.15787172249,1e-06,4.313557483081623
144.0,artery,0.001056992995500274,0.00019625650930502726,120306.50069601939,22499.640907928504,1721.7735597909937,22338.15787172249,1e-06,4.312745016280071
145.0,artery,0.0010570569336366882,0.00019634473721497607,120259.97955731124,22478.62728559575,1722.6928191452585,22338.15787172249,1e-06,4.311962469404325
146.0,artery,0.0010571184598083447,0.000196431710145325,120213.96376264992,22457.958375302314,1723.596704975629,22338.15787172249,1e-06,4.311209621603605
147.0,artery,0.001057177590184224,0.00019651742860305794,120168.45572179477,22437.632927991417,1724.4852400958919,22338.15787172249,1e-06,4.310486254433516
148.0,artery,0.0010572343408295248,0.00019660189339227912,120123.45752405061,22417.649646874932,1725.3584500268216,22338.15787172249,1e-06,4.3097921517081605
149.0,artery,0.0010572887277174058,0.00019668510559315346,120078.97096006098,22398.007191989287,1726.216362824474,22338.15787172249,1e-06,4.309127099336151
150.0,artery,0.0010573407667398178,0.0001967670665422364,120034.9975421741,22378.70418442902,1727.0590089206755,22338.15787172249,1e-06,4.3084908851683
151.0,artery,0.0010573904737175906,0.00019684777781422014,119991.53852365412,22359.739210251624,1727.8864209746778,22338.15787172249,1e-06,4.307883298854888
152.0,artery,0.0010574378644097383,0.0001969272412049915,119948.59491669347,22341.11082408035,1728.6986337352673,22338.15787172249,1e-06,4.307304131712937
153.0,artery,0.0010574829545220755,0.00019700545871591176,119906.16750932123,22322.817552425822,1729.495683913019,22338.15787172249,1e-06,4.306753176602328
154.0,artery,0.0010575257597150755,0.00019708243253929394,119864.2568811564,22304.85789673526,1730.2776100617752,22338.15787172249,1e-06,4.306230227811556
155.0,artery,0.0010575662956111087,0.00019715816504495908,119822.86341818707,22287.230336195462,1731.0444524688032,22338.15787172249,1e-06,4.305735080951384
156.0,artery,0.0010576045778011038,0.00019723265876780562,119781.98732664704,22269.93333030498,1731.796253053111,22338.15787172249,1e-06,4.305267532855909
157.0,artery,0.0010576406218505122,0.00019730591639635493,119741.62864583118,22252.96532122795,1732.5330552713137,22338.15787172249,1e-06,4.304827381492397
158.0,artery,0.001057674443304846,0.0001973779407621665,119701.78726022142,22236.324735949744,1733.2549040306144,22338.15787172249,1e-06,4.304414425876611
159.0,artery,0.0010577060576946026,0.0001974487348301041,119662.46291068027,22220.00998824332,1733.961845608354,22338.15787172249,1e-06,4.304028465995883
160.0,artery,0.0010577354805397171,0.00019751830168937443,119623.65520490176,22204.019480462768,1734.653927577705,22338.15787172249,1e-06,4.303669302738189
161.0,artery,0.0010577656235541035,0.0001975861886966265,119589.25913526214,22188.397029502317,1735.332298687607,22338.15787172249,1e-06,4.303301389848755
162.0,artery,0.0010577898635224603,0.00019765355940602275,119550.30073189024,22173.011348694126,1735.99661909742,22338.15787172249,1e-06,4.303005557464391
163.0,artery,0.0010578094270708128,0.00019772018605394265,119508.4676929547,22157.88888011995,1736.644610543496,22338.15787172249,1e-06,4.302766817390112
164.0,artery,0.0010578302890024115,0.000197784889346597,119471.80481318364,22143.17557611887,1737.2767296519226,22338.15787172249,1e-06,4.3025122521984205
165.0,artery,0.0010578491002965222,0.00019784824505398376,119435.74133904662,22128.807572173835,1737.8943167566952,22338.15787172249,1e-06,4.302282726879179
166.0,artery,0.0010578658067340848,0.00019791040290463268,119400.18013776468,22114.752254232364,1738.4974522841453,22338.15787172249,1e-06,4.302078897578157
